TRYG.CO;134.1;0.294271;721477;83505413146;7.4;132.1-174.95;0.2;Tryg A/S;DKK;nan;DK0060636678;nan;Copenhagen;CPH;Insurance—Diversified;https://www.tryg.com;Tryg A/S, together with its subsidiaries, provides insurance products and services for private and corporate customers, and small and medium sized businesses in Denmark, Norway, and Sweden. It operates through Private, Commercial, Corporate, and Sweden segments. The company provides car, contents, house, accident, travel, motorcycles, pet, health, property, liability, transportation, group life, and boat insurance products, as well as fire and content, and worker compensation insurance products. It sells its products primarily through call centers, Internet, tied agents, franchisees, interest organizations, car dealers, real estate agents, insurance brokers, and Nordea branches under the Tryg Forsikring, Alka, Enter Forsikring, Tryg, Moderna, Tryg Garanti, Moderna Djurförsäkringar, Atlantica Båtförsäkring, Affinity, and Bilsport & MC specialförsäkring brands. The company was founded in 1731 and is headquartered in Ballerup, Denmark.;Mr. Johan Kirstein Brammer;Financial Services;DK;6836.0;45 70 11 20 20;Klausdalsbrovej 601;Ballerup;nan;2750;nan;0.0;https://financialmodelingprep.com/image-stock/TRYG.CO.png;2005-10-14;False;False;True;False;False
TELIA1.HE;1.935;0.107824;897045;7608633005;0.18;1.931-3.662;-0.023;Telia Company AB (publ);EUR;nan;nan;nan;Helsinki;HEL;Telecom Services;https://www.teliacompany.com;Telia Company AB (publ) provides communication services in Sweden, Finland, Norway, Denmark, Lithuania, Estonia, and Latvia. The company offers mobile, broadband, television, and fixed-line services to businesses, individuals, families, and communities. It provides networking, cloud and security, mobility, enterprise mobile network, contact center, managed mobility services, collaboration solutions, enterprise telephony, Internet of Things (IoT), carrier ethernet, dedicated internet access, wavelengths, IP Transit, dark fiber, colocation, and IoT connectivity solutions, as well as broadcasting and content production services, and customer financing services. The company markets its products and services under the Telia, halebop, Fello, TV4, C More, MTV, MyCall, OneCall, Phonero, Call me, Mit tele, Diil, Lmt Okarte, Telia Latvija, Cloudy, Tet, and Ezys brands for logistics, public transport, manufacturing, retail, utilities, building, and public sector industries. It has 18.1 million mobile subscriptions, 1.0 million fixed telephony subscriptions, 2.9 fixed million broadband subscriptions, and 3.4 million TV subscriptions. The company was formerly known as TeliaSonera AB (publ) and changed its name to Telia Company AB (publ) in April 2016. Telia Company AB (publ) was founded in 1853 and is headquartered in Solna, Sweden.;Ms. Allison  Kirkby FCMA;Communication Services;SE;19237.0;46 8 50 45 50 00;Stjärntorget 1;Solna;nan;169 94;nan;0.0;https://financialmodelingprep.com/image-stock/TELIA1.HE.png;2002-12-10;False;False;True;False;False
DNORD.CO;337.8;0.755522;96264;11017786140;105.0;305.2-523.0;-2.0;Dampskibsselskabet Norden A/S;DKK;nan;DK0060083210;nan;Copenhagen;CPH;Marine Shipping;https://norden.com;Dampskibsselskabet NORDEN A/S, a shipping company, owns and operates dry cargo and tanker vessels worldwide. The company operates through two segments: Assets & Logistics, and Freight Services & Trading. The Assets & Logistics segment owns and charters in long-term vessel capacity; and charters out its capacity of owned and long-term chartered tonnage to dry operators, tanker operators, and third parties. The Freight Services & Trading segment engages in the transportation of bulk commodities, such as grain, coal, iron ore, and sugar; and fuel oil and refined oil products, as well as charters vessels from third parties or from Assets & Logistics at market rates. The company operates 329 dry cargo vessels; and 128 product tanker vessels. Dampskibsselskabet NORDEN A/S was founded in 1871 and is headquartered in Hellerup, Denmark.;Mr. Jan  Rindbo;Industrials;DK;425.0;45 33 15 04 51;52, Strandvejen;Hellerup;nan;2900;nan;0.0;https://financialmodelingprep.com/image-stock/DNORD.CO.png;2000-01-08;False;False;True;False;False
ORSTED.CO;591.2;0.566828;422274;248438207130;13.5;541.0-859.8;-0.6;Ørsted A/S;DKK;nan;DK0060094928;nan;Copenhagen;CPH;Utilities—Renewable;https://www.orsted.com;Ørsted A/S, together with its subsidiaries, develops, constructs, owns, and operates offshore and onshore wind farms, solar farms, energy storage facilities, renewable hydrogen and green fuels facilities, and bioenergy plants. It operates through Offshore, Onshore, and Bioenergy & Other segments. The Offshore segment develops, constructs, owns, and operates offshore wind farms in the United Kingdom, Germany, Denmark, the Netherlands, the United States, and Taiwan, as well as development of renewable hydrogen and green fuels in Europe, and e-methanol on the United States gulf coast. The Onshore segment develops, constructs, owns, and operates onshore wind and solar farms in the United States and Europe, as well as integrated storage. The Bioenergy & Other segments engages in the generation of heat and power and delivery of ancillary services from CHP plants in Denmark; sells power and gas in the wholesale and B2B markets; and optimizes gas portfolio. The company was formerly known as DONG Energy A/S and changed its name to Ørsted A/S in November 2017. Ørsted A/S was founded in 1972 and is headquartered in Fredericia, Denmark.;Mr. Mads  Nipper;Utilities;DK;8422.0;45 99 55 11 11;Kraftvaerksvej 53;Fredericia;nan;7000;nan;0.0;https://financialmodelingprep.com/image-stock/ORSTED.CO.png;2016-06-09;False;False;True;False;False
CIBUS.ST;117.6;0.979034;285029;6732141360;10.97;93.5-197.0;-0.7;Cibus Nordic Real Estate AB (publ);SEK;nan;SE0010832204;nan;Stockholm Stock Exchange;STO;Real Estate Services;https://www.cibusnordic.com;Cibus Nordic Real Estate AB (publ), a real estate company, engages in acquiring, developing, and managing properties in the Nordic region. Its property portfolio comprises approximately 400 properties with a total lettable area of approximately 866,920 square meters, including supermarket, discount stores, hypermarket, grocery, and daily goods chains in Finland and Sweden. The company was incorporated in 2017 and is headquartered in Stockholm, Sweden.;Mr. Sverker  Källgården M.Sc.;Real Estate;SE;9.0;46 7 61 44 48 88;Kungsgatan 56;Stockholm;nan;111 22;nan;0.0;https://financialmodelingprep.com/image-stock/CIBUS.ST.png;2018-03-09;False;False;True;False;False
ADDT-B.ST;194.1;1.16885;423185;52322761765;2.5;121.2-240.8;-2.1;Addtech AB (publ.);SEK;nan;nan;nan;Stockholm Stock Exchange;STO;Industrial Distribution;https://www.addtech.com;Addtech AB (publ.) operates as a technology trading company in Sweden, Denmark, Finland, Norway, rest of Europe, and internationally. The company operates through Automation, Electrification, Energy, Industrial Solutions, and Process Technology segments. It markets and sells intelligent solutions, subsystems, and components to industrial automation and infrastructure sector, including solutions for robotics, control systems, sensors, and industrial and communication networks. The company also offers battery systems; connectivity solutions; and intelligent power products, electronics, motors, and powertrain solutions. In addition, it produces and sells products for electricity transmission and electrical installation, as well as safety products for traffic and the home environment; and electricity distribution and communication network products to electricity network operators, contractors, wholesalers, railway companies, industrial customers, and hospitals. Further, the company produces and sells solutions and systems primarily for the forest, special vehicles, mechanical, and waste/recycling industries, as well as provides hydraulic solutions. Additionally, it provides process components, equipment, and systems for creating and processing flows; provides emission control products; and markets and sells instruments and valves for regulating and monitoring pressure, levels, flows, and energy. The company was founded in 1906 and is based in Stockholm, Sweden.;Mr. Niklas  Stenberg L.L.B.;Industrials;SE;4108.0;46 84 70 49 00;Birger Jarlsgatan 43;Stockholm;nan;102 43;nan;0.0;https://financialmodelingprep.com/image-stock/ADDT-B.ST.png;2000-01-03;False;False;True;False;False
FSKRS.HE;16.1;0.80906;17756;1301150480;0.8;13.62-18.84;-0.12;Fiskars Oyj Abp;EUR;nan;nan;nan;Helsinki;HEL;Home Improvement Retail;https://www.fiskarsgroup.com;Fiskars Oyj Abp manufactures and markets consumer products in Europe, the Americas, and the Asia Pacific. The company operates through Vita, Terra, Crea, and Other segments. It offers various products for the tableware, drinkware, and interior products under Iittala, Royal Copenhagen, Waterford, and Wedgwood brands; and provides gardening, watering, and outdoor products under Fiskars and Gerber brands. In addition, the company offers scissors and creating, as well as the cooking products under the Fiskars brand. Further, it rents and invests in real estate properties, as well as sells timber. Fiskars Oyj Abp was founded in 1649 and is headquartered in Helsinki, Finland.;Ms. Nathalie  Ahlstrom M.Sc., Tech;Consumer Cyclical;FI;5871.0;358 204 3910;Keilaniementie 10;Espoo;nan;FI-02151;nan;0.0;https://financialmodelingprep.com/image-stock/FSKRS.HE.png;2000-01-03;False;False;True;False;False
EMBRAC-B.ST;30.41;0.402845;11358244;40726286271;0.0;20.26-85.88;0.155;Embracer Group AB (publ);SEK;nan;SE0016828511;nan;Stockholm Stock Exchange;STO;Electronic Gaming & Multimedia;https://www.embracer.com;Embracer Group AB (publ), together with its subsidiaries, develops and publishes PC, console, mobile, VR, and board games for the games market worldwide. The company has a catalogue of approximately 850 owned franchises, such as Saints Row, Goat Simulator, Dead Island, Darksiders, Metro, MX vs ATV, Kingdoms of Amalur, TimeSplitters, Satisfactory, Wreckfest, Insurgency, World War Z, and Borderlands, and others. It also publishes films and comics. It distributes games through retailers and digital distributors. The company was formerly known as THQ Nordic AB (publ) and changed its name to Embracer Group AB (publ) in October 2019. Embracer Group AB (publ) was incorporated in 1999 and is headquartered in Karlstad, Sweden.;Mr. Lars  Wingefors;Communication Services;SE;16600.0;nan;Älvgatan 1;Karlstad;nan;652 25;nan;0.0;https://financialmodelingprep.com/image-stock/EMBRAC-B.ST.png;2016-11-22;False;False;True;False;False
NESTE.HE;33.65;0.915013;1116167;25849930000;1.02;31.71-52.18;0.19;Neste Oyj;EUR;nan;nan;nan;Helsinki;HEL;Oil & Gas Refining & Marketing;https://www.neste.com;Neste Oyj provides renewable and oil products in Finland and other Nordic countries, Baltic Rim, other European countries, North and South America, and internationally. The company operates in four segments: Renewable Products, Oil Products, Marketing & Services, and Others. The Renewable Products segment produces, markets, and sells renewable diesel, renewable jet fuels and solutions, and renewable solvents, as well as raw material for bioplastics based on its technology to wholesale markets. The Oil Products segment produces, markets, and sells diesel fuel, gasoline, aviation and marine fuels, light and heavy fuel oils, base oils, gasoline components, small engine gasoline, solvents, liquid gases, and bitumen. This segment serves retailers and distributors, oil majors and trading companies, petrochemicals companies, and companies marketing lubricants and solvents. The Marketing & Services segment markets and sells petroleum products and associated services to private motorists, industry, transport companies, farmers, and heating oil customers through a network of 947 service stations, as well as direct sales. The Others segment offers engineering and technology solutions. The company also manufactures raw materials for polymers and chemicals materials. The company was formerly known as Neste Oil Oyj and changed its name to Neste Oyj in June 2015. Neste Oyj was founded in 1948 and is headquartered in Espoo, Finland.;Mr. Matti  Lehmus eMBA, M.Sc. (Eng.);Energy;FI;5824.0;358 10 45811;Keilaranta;Espoo;nan;00095;nan;0.0;https://financialmodelingprep.com/image-stock/NESTE.HE.png;2005-04-18;False;False;True;False;False
DUST.ST;26.82;1.175215;374721;3055978080;16.313328;25.0-68.8;-0.62;Dustin Group AB (publ);SEK;nan;SE0006625471;nan;Stockholm Stock Exchange;STO;Information Technology Services;https://www.dustingroup.com;Dustin Group AB (publ) offers online IT products and services in the Nordic region and the Netherlands. It operates through three segments: Small and Medium-sized Businesses, Large Corporate and Public Sector, and Business to Consumer. It sells hardware, software, and related services and solutions. The company act as a strategic IT partner primarily for small and medium-sized, and large-sized businesses, as well as the public sector and consumers. Dustin Group AB (publ) was founded in 1984 and is headquartered in Nacka Strand, Sweden.;Mr. Johan  Karlsson;Technology;SE;2500.0;46 8 55 34 40 00;AugustendalsvAegen 7;Nacka;nan;131 27;nan;0.0;https://financialmodelingprep.com/image-stock/DUST.ST.png;2015-02-13;False;False;True;False;False
ELUX-B.ST;129.1;1.232497;1831893;35143474966;9.2;114.02-175.15;-0.9;AB Electrolux (publ);SEK;nan;SE0016589188;nan;Stockholm Stock Exchange;STO;Furnishings, Fixtures & Appliances;https://www.electroluxgroup.com;AB Electrolux (publ), together with its subsidiaries, manufactures and sells household appliances in Europe, North America, Latin America, the Asia/Pacific, the Middle East, and Africa. The company offers various appliances, such as refrigerators, freezers, cookers, dryers, washing machines, dishwashers, room air-conditioners, microwave ovens, floor-care products, vacuum cleaners, water heaters, heat pumps, and other small domestic appliances, as well as consumables and accessories. It also provides hobs, ovens, and hoods; and tumble dryers. The company offers its products under the Electrolux, AEG, and Frigidaire brands through retailers, buying groups, and independent stores. AB Electrolux (publ) was founded in 1901 and is headquartered in Stockholm, Sweden.;Mr. Jonas  Samuelson Econ., M.Sc.;Consumer Cyclical;SE;51000.0;46 87 38 60 00;S:t Goransgatan 143;Stockholm;nan;105 45;nan;0.0;https://financialmodelingprep.com/image-stock/ELUX-B.ST.png;2000-01-03;False;False;True;False;False
PMGOLD.AX;17.94;0.0;71110;0;0.0;0.0-30.9;0.02;Perth Mint Gold;nan;nan;nan;nan;Australian Securities Exchange;ASX;nan;nan;nan;nan;nan;nan;nan;1300 651 465;nan;nan;nan;nan;nan;0.0;https://financialmodelingprep.com/image-stock/PMGOLD.AX.png;2020-02-17;True;True;False;False;False
CLA-B.ST;18.75;0.849494;560990;5243812800;1.0;17.05-22.82;-0.09;Cloetta AB (publ);SEK;nan;SE0002626861;nan;Stockholm Stock Exchange;STO;Confectioners;https://www.cloetta.com;Cloetta AB (publ) operates as a confectionary company. It manufactures and markets chocolate confectionery products, including pralines, chocolate wafers, dragees, plates, and countlines under the Kexchoklad, Polly, Center, Plopp, Tupla, Royal, Sportlunch, Bridge, Lonka, Sinas, Snippers, and Lonka soft nougat brands. The company also provides confectionery products comprising foams, wine gums, liquorice, toffees, hard boiled candies, and lollypops under the Malaco, Red Band, Ahlgrens bilar, Venco, Chewits, and Juleskum brands. In addition, it offers pastilles under the Läkerol, Mynthon, and King brands, as well as chewing gums under the Jenkki, Sportlife, and Xylifresh brands. Further, the company produces and sells dry roasted nuts under the Nutisal brand. It sells its products through a network of grocery retail trade, service trade, e-commerce, and other sales channels. Cloetta AB (publ) was founded in 1862 and is headquartered in Sundbyberg, Sweden.;Mr. Henri  de Sauvage-Nolting;Consumer Defensive;SE;2600.0;46 8 52 72 88 00;LandsvAegen 50A;Sundbyberg;nan;174 02;nan;0.0;https://financialmodelingprep.com/image-stock/CLA-B.ST.png;2000-01-03;False;False;True;False;False
NEWA-B.ST;95.45;1.83377;524210;12664974245;4.87;68.7-126.1;-0.04;New Wave Group AB (publ);SEK;nan;nan;nan;Stockholm Stock Exchange;STO;Specialty Retail;https://www.nwg.se;New Wave Group AB (publ) designs, acquires, and develops brands and products in the corporate, sports, gifts, and home furnishings sectors in Sweden, the United States, Central Europe, rest of Nordiac countries, Southern Europe, and internationally. The company operates through segments: Corporate, Sports & Leisure, and Gifts & Home Furnishings. The Corporate segment offers promo wear products, such as clothes for printing and embroidery, as well as leisure, work, and sports clothes; promotional gifts, including pens, power banks, gift cards, bags, bed linens, and towels; and a range of work wear products comprising underwear, outer garments, reflective clothing, flame protective, and accessories for professional categories, which consist of construction and installation workers, painters and plasterers, transport and service, and hotel and restaurant workers. This segment offers its products under the D.A.D Sportswear, Hurricane, No Problems, BAGSFIRST, James Harvest Sportswear, Jingham, Mac One, Printer, Cottover, Clique, d-vice, Queen Anne, Toppoint, Grizzly, J. Harvest & Frost, Jobman, Graphix, Derby of Sweden, and ProJob brands. The Sports & Leisure segment provides clothes and shoes for sports, golf, hunting, fishing, shoe, and fashion trade under the Cutter & Buck, ANNIKA, Craft, Clique, AHEAD, Kate Lord, Paris Glove, Auclair, Laurentide, Seger, Termo Original, PAX, Marstrand, Sköna Marie, and Speedo brands. The Gifts & Home Furnishings segment offers gifts and home furnishing products under the Orrefors, Kosta Förlag, Lord Nelson Victory, Lord Nelson, Orrefors Hunting, Orrefors Jernverk, Nightingale, Queen Anne, Kosta Linnewäfveri, Kosta Boda, Kosta Boda Art Hotel, Kosta Lodge, ByOn, Victorian, VAKINME, and Sagaform brands. New Wave Group AB (publ) was incorporated in 1989 and is headquartered in Gothenburg, Sweden.;Mr. Torsten  Jansson;Consumer Cyclical;SE;2452.0;46 3 17 12 89 00;Kungsportsavenyen 10;Gothenburg;nan;411 36;nan;0.0;https://financialmodelingprep.com/image-stock/NEWA-B.ST.png;2000-01-03;False;False;True;False;False
CTM.ST;24.92;1.321602;319276;1947637552;0.0;18.51-37.67;0.12;Catena Media plc;SEK;nan;MT0001000109;nan;Stockholm Stock Exchange;STO;Gambling;https://www.catenamedia.com;Catena Media plc, together with its subsidiaries, provides lead generation and related services for operators of online casino, sports betting, and financial trading platforms. It operates through three segments, Casino, Sports, and Financial Trading. The Casino segment provides insights and offers that connects people interested in slots, poker, blackjack, and other casino games with selected platform operators. The Sports segment publishes targeted content, as well as background on sports teams, individuals, and fixtures that informs sports, fantasy sports, and esports betting fans and helps to choose the right offers from online operators. The Financial Trading segment provides content on financial investing in markets, such as equities, foreign exchange, and cryptocurrencies. It also owns and develops websites and media platforms, which attract visitors through traffic and paid marketing. The company operates in Africa, Asia, the Middle East, Europe, Latin America, North America, and Oceania. Catena Media plc was founded in 2008 and is headquartered in Gzira, Malta.;Mr. Michael  Daly;Consumer Cyclical;MT;354.0;356 2131 0325;Quantum Place;Gzira;nan;GZR 1052;nan;0.0;https://financialmodelingprep.com/image-stock/CTM.ST.png;2016-02-11;False;False;True;False;False
INTRUM.ST;78.94;1.242231;1124404;9515190780;13.5;62.58-223.2;-3.02;Intrum AB (publ);SEK;nan;SE0000936478;nan;Stockholm Stock Exchange;STO;Credit Services;https://www.intrum.com;Intrum AB (publ), together with its subsidiaries, provides credit management and financial services in Europe and internationally. The company offers credit optimization services, including credit monitoring, credit decision, factoring, and credit information services; and debt collection comprising surveillance and purchase services. It also provides payment services, such as reminder, payment guarantee, and VAT services; e-commerce services comprising credit management, payment solutions, and collection services; accounts receivables services that include invoicing, payment booking, monitoring of due dates, reminder, and collection services; and financing and portfolio investment services. Intrum AB (publ) was founded in 1923 and is headquartered in Stockholm, Sweden.;Mr. Andres  Rubio;Financial Services;SE;9160.0;46 8 54 61 02 00;Sicklastråket;Stockholm;nan;131 54;nan;0.0;https://financialmodelingprep.com/image-stock/INTRUM.ST.png;2002-06-07;False;False;True;False;False
PNDORA.CO;672.6;1.756271;274800;56861399530;16.0;354.4-681.8;-5.8;Pandora A/S;DKK;nan;DK0060252690;nan;Copenhagen;CPH;Luxury Goods;https://www.pandoragroup.com;Pandora A/S designs, manufactures, and markets hand-finished and contemporary jewelry. The company offers charms, bracelets, rings, earrings, necklaces, and pendants. Its jewelry material includes silver, gold with gemstones, stones, cultured pearls, and glass. The company sells its products through physical stores, online stores, and wholesale and third-party distribution in Denmark, the United States, China, the United Kingdom, Italy, Australia, France, Germany, and internationally. Pandora A/S was founded in 1982 and is headquartered in Copenhagen, Denmark.;Mr. Alexander  Lacik;Consumer Cyclical;DK;32000.0;45 36 72 00 44;Havneholmen 17-19;Copenhagen;nan;1561;nan;0.0;https://financialmodelingprep.com/image-stock/PNDORA.CO.png;2010-05-10;False;False;True;False;False
SUS.ST;243.4;0.734556;98623;12365012080;0.0;133.3-270.0;-1.8;Surgical Science Sweden AB (publ);SEK;nan;SE0014428512;nan;Stockholm Stock Exchange;STO;Health Information Services;https://www.surgicalscience.com;Surgical Science Sweden AB (publ) develops and markets virtual reality (VR) simulators for evidence-based laparoscopic and endoscopic training. It offers LapSim training system comprising LapSim ST develops to train surgical technologists and surgical assistants; and LapSim essence, a portable and ready-to-use VR simulator. The company also provides EndoSim system, an endoscopy simulator that delivers medical simulation training; TeamSim, a dynamic platform for inter-professional education development taking surgery simulation into the real world teamwork; Simball Box, which offers feedback on velocity with tutorial task videos showing a preferred approach; simbionix simulators; and robotic surgery simulators. Surgical Science AB was founded in 1999 and is headquartered in Gothenburg, Sweden.;Mr. Gisli  Hennermark;Healthcare;SE;252.0;46 3 17 41 65 60;Drakegatan 7 A, 3 tr.;Gothenburg;nan;412 50;nan;0.0;https://financialmodelingprep.com/image-stock/SUS.ST.png;2017-06-19;False;False;True;False;False
HEXA-B.ST;100.5;1.099588;5007521;270312824724;1.35;97.44-134.7;-1.45;Hexagon AB (publ);SEK;nan;SE0000103699;nan;Stockholm Stock Exchange;STO;Scientific & Technical Instruments;https://www.hexagon.com;Hexagon AB (publ) provides information technology solutions for geospatial and industrial applications worldwide. The company operates through two segments, Industrial Enterprise Solutions (IES) and Geospatial Enterprise Solutions (GIS). The IES segment offers metrology systems that incorporate the in-sensor technology for measurements, as well as computer-aided design, computer-aided manufacturing, and computer-aided engineering software. Its solutions include coordinate measuring machines, laser trackers and scanners, industrial metrology software, and operations management solutions. This segment's solutions are used in electronics and manufacturing, power and energy, automotive, aerospace and defense, and other industries. The GIS segment provides sensors for capturing data from land and air, as well as for positioning through satellites; and GIS software for the creation of 3D maps and models, which are used for decision-making in various software applications covering areas comprising surveying, construction, public safety, and agriculture. Its solutions comprise laser scanner, airborne camera, unmanned aerial vehicle, mobile mapping technology, and precise positioning solutions. This segment's solutions are used in surveying, infrastructure and construction, natural resources, public safety, aerospace and defense, and other industries. The company was formerly known as Eken Industri & Handel AB and changed its name to Hexagon AB (publ) in 1993. Hexagon AB (publ) was incorporated in 1975 and is headquartered in Stockholm, Sweden.;Mr. Paolo  Guglielmini;Technology;SE;24001.0;46 86 01 26 20;Lilla Bantorget 15;Stockholm;nan;111 23;nan;0.0;https://financialmodelingprep.com/image-stock/HEXA-B.ST.png;2000-01-03;False;False;True;False;False
NOTE.ST;180.3;1.393485;78219;5225815200;8.723784;140.5-257.8;2.1;NOTE AB (publ);SEK;nan;SE0001161654;nan;Stockholm Stock Exchange;STO;Electronic Components;https://www.note-ems.com;NOTE AB (publ), together with its subsidiaries, provides electronics manufacturing services in Sweden, Finland, the United Kingdom, Estonia, China, and internationally. The company offers advanced production technology services in close collaboration with customers, such as component selection, developing test equipment, prototyping, and serial production, as well as after-sales services. It also produces PCBAs, sub-assemblies, and box build products. The company primarily serves the medtech, greentech, industrial, and communication industries. NOTE AB (publ) was incorporated in 1999 and is headquartered in Stockholm, Sweden.;Mr. Johannes  Lind-Widestam;Technology;SE;1500.0;46 8 56 89 90 00;Sveavägen 52;Stockholm;nan;111 34;nan;0.0;https://financialmodelingprep.com/image-stock/NOTE.ST.png;2004-06-23;False;False;True;False;False
AXFO.ST;267.6;0.12879;305253;57749415859;8.0;223.2-335.6;-0.6;Axfood AB (publ);SEK;nan;nan;nan;Stockholm Stock Exchange;STO;Grocery Stores;https://www.axfood.se;Axfood AB (publ) engages in the food retail and wholesale businesses in Sweden. It operates through Willys, Hemköp, Dagab, and Axfood Snabbgross segments. The company operates its retail business through Willys, Hemköp, and Eurocash chains; and the online store, Mat.se. It is also involved in the e-commerce business; and provision of private label products. In addition, it offers home delivery of meal kits under the Middagsfrid name, as well as operates Urban Deli, a combined restaurant and market hall concept; and Apohem, an online pharmacy solution. The company serves restaurants, foodservice operators, and cafés; and retailer-owned stores, mini-marts, service stations, and other convenience retailers. It operates 65 Hemköp, 219 Willys, and 26 Snabbgross group-owned stores; and 133 Hemköp and 126 Tempo franchises. The company was founded in 1958 and is headquartered in Stockholm, Sweden. Axfood AB (publ) is a subsidiary of Axel Johnson AB.;Mr. Klas  Balkow;Consumer Defensive;SE;12000.0;46 8 55 39 90 00;Norra Stationsgatan 80 C;Stockholm;nan;107 69;nan;0.0;https://financialmodelingprep.com/image-stock/AXFO.ST.png;2000-02-21;False;False;True;False;False
AWRD.ST;145.0;1.034444;6612;1255823250;2.25;102.2-167.8;1.6;Awardit AB (publ);SEK;nan;SE0010101824;nan;Stockholm Stock Exchange;STO;Advertising Agencies;https://awardit.com;Awardit AB (publ) operates a loyalty programs in Sweden. It offers incentive programs, gift card programs, customer clubs, and sales motivation programs. The company was founded in 1999 and is based in Stockholm, Sweden.;Mr. Niklas  Lundqvist;Communication Services;SE;250.0;46 84 11 40 00;Snickarbacken 2;Stockholm;nan;111 39;nan;0.0;https://financialmodelingprep.com/image-stock/AWRD.ST.png;2017-12-05;False;False;True;False;False
KAMUX.HE;5.33;1.402096;59374;213260229;0.15;4.182-8.095;0.1;Kamux Oyj;EUR;nan;nan;nan;Helsinki;HEL;Auto & Truck Dealerships;https://www.kamux.com;Kamux Oyj engages in the retail and wholesale of used cars. As of April 21, 2022, it operated 77 car showrooms in Finland, Sweden, and Germany, as well as through digital channels. It also offers financing and insurance products; and sells used cars in auctions, as well as various integrated services to consumer and corporate customers. The company was founded in 2003 and is headquartered in Hämeenlinna, Finland.;Mr. Tapio  Pajuharju M.Sc.;Consumer Cyclical;FI;845.0;358 50 557 6765;Parolantie 66 A;Hämeenlinna;nan;13130;nan;0.0;https://financialmodelingprep.com/image-stock/KAMUX.HE.png;2017-05-12;False;False;True;False;False
CAST.ST;119.25;0.978285;2082704;58742668296;6.38;97.32-179.7;-0.7;Castellum AB (publ);SEK;nan;SE0000379190;nan;Stockholm Stock Exchange;STO;Real Estate—Development;https://www.castellum.se;Castellum is one of Sweden's largest listed real estate companies with a property value of SEK 98 billion. We are active in 17 Swedish growth regions as well as in Copenhagen and Helsinki. Every day, 250,000 people go to work in our premises. We develop flexible workplaces and logistics solutions in close proximity to city centers and with a lettable area of 4.3 million square meters. One of our sustainability goals is to be completely climate neutral by 2030. Castellum is the only Nordic real estate company selected by the Dow Jones Sustainability Index (DJSI). The Castellum share is listed on the Nasdaq Stockholm Large Cap.;Mr. Joacim  Sjoberg;Real Estate;SE;521.0;46 31 60 74 00;Östra Hamngatan 16;Gothenburg;nan;nan;nan;0.0;https://financialmodelingprep.com/image-stock/CAST.ST.png;2000-01-03;False;False;True;False;False
TOKMAN.HE;14.47;1.120554;97491;851178939;0.38;10.77-14.62;0.43;Tokmanni Group Oyj;EUR;nan;FI4000197934;nan;Helsinki;HEL;Discount Stores;https://www.tokmanni.fi;Tokmanni Group Oyj operates general discount retail chain in Finland. It offers beauty care and cleaning, health and wellbeing, cosmetic products; laundry and clothing maintenance, and home storage products; toilet papers, kitchen towels, and kerchiefs; men, women, and children clothing accessories; bags, bag packs, and wallets; boots; home interior products; crockery and cutlery, kitchen textiles, cooking products, and kitchen papers and accessories; crafts; toys and children care articles; and pets. The company also offers food products, including confectionery and chewing gums, dry foods, soups, sauces, drinks, pasta, rice and flour, chips, snacks and nuts, seasoning and sweetening, biscuits, rusks, rice cakes, children's food and drinks, cereals, muesli, flakes, canned foods, jams, marmalads, and food boxes; home renovation products, such as tools, iron and plumbing, lamps and bulbs, and construction and workwear products; domestic appliances, information and technology, batteries, beauty and health electronics, and consumer electronics; hobbies and leisure products; and garden products. It operates approximately 196 stores in Finland; and an online store. The company was incorporated in 2012 and is headquartered in Mantsala, Finland.;Mr. Mika  Rautiainen M.Sc. (Econ.);Consumer Defensive;FI;4010.0;358 3004 72220;Isolammintie 1;Mäntsälä;nan;04600;nan;0.0;https://financialmodelingprep.com/image-stock/TOKMAN.HE.png;2016-04-29;False;False;True;False;False
CS.ST;47.75;0.426242;15999;3206427016;0.0;19.0-56.1;0.5;CoinShares International Limited;SEK;nan;nan;nan;Stockholm Stock Exchange;STO;Capital Markets;https://www.coinshares.com;CoinShares International Limited engages in the digital assets and blockchain technology business. It offers electronic trading, liquidity provisioning, and risk management services; advisory services; and exchange traded products. The company was formerly known as Global Advisors (Holdings) Limited and changed its name to CoinShares International Limited in June 2020. CoinShares International Limited was incorporated in 2008 and is based in Saint Helier, Jersey.;Mr. Jean-Marie  Mognetti;Financial Services;JE;86.0;44 64 6859 5951;2 Hill Street;Saint Helier;nan;JE2 4UA;nan;0.0;https://financialmodelingprep.com/image-stock/CS.ST.png;2021-03-11;False;False;True;False;False
STORY-B.ST;39.0;1.503182;170994;3005827344;0.0;29.8-72.8;2.9;Storytel AB (publ);SEK;nan;SE0007439443;nan;Stockholm Stock Exchange;STO;Publishing;https://www.storytel.com;Storytel AB (publ) provides audiobooks and e-books streaming services. The company offers a subscription service for audiobooks and e-books under the Storytel and Mofibo brands, as well as through Audiobooks.com. It also publishes audiobooks primarily through the publisher, Storyside. The company is headquartered in Stockholm, Sweden.;Mr. Johannes B. Larcher;Communication Services;SE;655.0;46 7 02 61 61 36;Tryckerigatan 4;Stockholm;nan;111 28;nan;0.0;https://financialmodelingprep.com/image-stock/STORY-B.ST.png;2007-12-28;False;False;True;False;False
